researchExp,industryExp,toeflScore,internExp,greV,greQ,greA,ugCollege,univName,cgpa_4
0,0,111.0,0.0,150.0,161.0,3.0,COEP,Northeastern University,2.5600000000000005
0,29,96.0,0.0,154.0,151.0,4.0,Anna University,Northeastern University,2.872
0,0,101.0,0.0,146.0,164.0,3.5,GTU,Northeastern University,3.108
0,0,109.0,0.0,154.0,162.0,3.0,Sri Venkateswara College of Engineering,Northeastern University,3.08
0,0,111.0,0.0,147.0,163.0,3.5,Guru Gobind Singh Indraprashta University,Northeastern University,3.073684210526316
0,0,81.0,0.0,137.0,153.0,3.0,MU,Northeastern University,2.906947368421053
0,0,105.0,0.0,151.0,159.0,4.0,UPTU,Northeastern University,3.2
0,0,105.0,0.0,148.0,160.0,3.5,Anna University,Northeastern University,2.68
3,39,105.0,2.0,155.0,164.0,3.5,SMVDU Jammu,Northeastern University,3.4920000000000004
0,0,108.0,4.0,156.0,165.0,3.5,BMSCE,Northeastern University,3.704
0,6,105.0,0.0,154.0,155.0,3.0,Sri Venkateswara College of Engineering,Northeastern University,2.8960000000000004
0,0,103.0,0.0,155.0,161.0,3.5,Dr. AIT VTU,Northeastern University,2.995789473684211
0,0,100.0,5.0,150.0,157.0,3.5,VTU,Northeastern University,3.0934736842105264
0,0,101.0,0.0,145.0,167.0,3.0,VTU,Northeastern University,2.736842105263158
0,0,104.0,0.0,152.0,168.0,3.0,R V College of Engineering,Northeastern University,3.536
0,29,104.0,4.0,150.0,167.0,4.0,Manipal Institue of Technology,Northeastern University,3.3640000000000003
0,0,104.0,0.0,149.0,165.0,3.0,Cochin University of Science and Technology,Northeastern University,3.3263157894736843
0,0,113.0,0.0,167.0,166.0,4.5,Bangalore Institute of Technology,Northeastern University,3.229473684210527
0,0,91.0,0.0,151.0,156.0,3.0,WIT Solapur,Northeastern University,2.6378947368421053
0,0,108.0,0.0,152.0,163.0,3.5,MU,Northeastern University,2.5372631578947367
0,0,102.0,0.0,152.0,161.0,3.5,MU,Northeastern University,3.1578947368421053
0,29,107.0,0.0,152.0,161.0,3.5,Amrita School of Engineering,Northeastern University,3.5600000000000005
0,0,103.0,0.0,157.0,168.0,3.0,Manipal Institue of Technology,Northeastern University,3.1
0,0,101.0,0.0,152.0,163.0,3.5,sri krishna devaraya university,Northeastern University,3.04
0,0,96.0,0.0,146.0,153.0,3.0,SRM,Northeastern University,3.28
0,32,109.0,0.0,157.0,169.0,4.0,GGSIPU,Northeastern University,3.031578947368421
0,0,102.0,0.0,141.0,161.0,3.0,Inderprastha Engineering College,Northeastern University,2.947368421052632
0,29,102.0,5.0,147.0,163.0,3.0,SRM,Northeastern University,3.8000000000000003
0,0,100.0,0.0,147.0,162.0,3.0,Rajasthan Technical University,Northeastern University,3.1705263157894734
0,14,113.0,0.0,165.0,167.0,4.5,St Joseph's College of Engineering,Northeastern University,3.156
0,0,112.0,0.0,156.0,168.0,3.5,Chitkara University,Northeastern University,3.068
0,0,82.0,0.0,142.0,155.0,3.0,Shivaji University,Northeastern University,2.7705263157894735
0,0,102.0,0.0,149.0,159.0,3.0,Nagarjuna University,Northeastern University,3.3040000000000003
0,29,96.0,0.0,152.0,161.0,3.5,University of Mumbai,Northeastern University,2.778947368421053
12,12,99.0,12.0,147.0,162.0,4.0,Pune University,Northeastern University,3.115789473684211
0,0,102.0,0.0,158.0,161.0,3.5,IIT Kharagpur,Northeastern University,2.556
0,0,104.0,0.0,150.0,170.0,3.0,CVSR/ JNTU-Hyderabad,Northeastern University,3.031578947368421
0,0,110.0,0.0,153.0,163.0,4.5,Maharishi Dayanand University,Northeastern University,2.778947368421053
0,26,109.0,3.0,145.0,168.0,3.0,NITK Surathkal,North Carolina State University,3.5880000000000005
0,0,117.0,0.0,155.0,163.0,4.0,Rajiv Gandhi Prodyogiki Vishwavidyalaya,North Carolina State University,3.031578947368421
0,0,112.0,0.0,157.0,165.0,3.5,JNTU,North Carolina State University,3.073684210526316
0,0,118.0,0.0,155.0,170.0,4.0,M.S.U.,North Carolina State University,3.98
0,0,93.0,0.0,145.0,169.0,3.5,PESIT,North Carolina State University,3.468
0,0,110.0,4.0,154.0,167.0,4.0,University of Mumbai,North Carolina State University,2.6551578947368424
0,0,98.0,0.0,148.0,163.0,3.0,SPCE,North Carolina State University,3.2
0,0,115.0,0.0,154.0,165.0,4.0,MU,North Carolina State University,3.187368421052632
0,0,107.0,0.0,155.0,165.0,4.0,PESIT,North Carolina State University,3.575578947368421
0,0,112.0,0.0,156.0,168.0,4.0,NIT Allahabad,North Carolina State University,3.6520000000000006
0,60,112.0,0.0,155.0,150.0,3.5,Anna University,North Carolina State University,3.3684210526315788
0,0,102.0,0.0,150.0,167.0,3.0,COEP,North Carolina State University,3.2119999999999997
0,0,114.0,0.0,155.0,168.0,4.5,UPTU,North Carolina State University,2.9810526315789474
0,0,110.0,0.0,150.0,165.0,3.5,Vidyalankar Institute of Technology,North Carolina State University,3.031578947368421
0,0,115.0,0.0,159.0,166.0,4.0,NIT,North Carolina State University,3.890526315789474
12,0,109.0,12.0,151.0,168.0,3.5,BITS Pilani,North Carolina State University,3.196
0,0,106.0,0.0,152.0,164.0,3.5,Assam Engineering College,North Carolina State University,3.351578947368421
0,0,97.0,0.0,152.0,169.0,3.5,VIT,North Carolina State University,3.7600000000000002
0,0,101.0,0.0,147.0,168.0,3.5,VIT University,North Carolina State University,3.6560000000000006
0,29,110.0,0.0,155.0,170.0,4.0,IIIT Hyderabad,North Carolina State University,3.5600000000000005
0,0,114.0,0.0,157.0,167.0,4.0,SRM,North Carolina State University,3.4000000000000004
0,0,103.0,0.0,162.0,165.0,4.0,R V College of Engineering,North Carolina State University,3.604
12,0,102.0,8.0,152.0,164.0,3.5,University of Pune,North Carolina State University,3.008
0,14,108.0,2.0,153.0,161.0,3.5,PESIT,North Carolina State University,2.9305263157894736
0,0,114.0,0.0,158.0,168.0,4.5,UPTU,North Carolina State University,3.088842105263158
0,0,109.0,0.0,155.0,167.0,3.5,Delhi College Of Engineeing,North Carolina State University,2.938105263157895
0,35,110.0,3.0,163.0,166.0,3.5,JNTU,North Carolina State University,3.4652631578947366
0,0,104.0,2.0,153.0,164.0,3.5,COEP,North Carolina State University,3.008
0,0,120.0,8.0,160.0,166.0,4.5,BITS Pilani,North Carolina State University,3.2159999999999997
0,0,118.0,0.0,165.0,170.0,4.5,D J Sanghvi,North Carolina State University,3.2589473684210533
0,0,95.0,0.0,153.0,163.0,4.0,SJCE,North Carolina State University,3.4357894736842107
12,3,114.0,6.0,157.0,170.0,4.5,Jamia Millia Islamia,North Carolina State University,3.5560000000000005
0,21,110.0,0.0,153.0,168.0,4.0,D J Sanghvi,North Carolina State University,2.905263157894737
0,0,116.0,0.0,158.0,170.0,4.0,IIT Kharagpur,North Carolina State University,3.408
0,14,105.0,1.0,147.0,165.0,3.0,VNIT Nagpur,North Carolina State University,3.544
0,0,110.0,0.0,161.0,161.0,4.0,BITS Goa,North Carolina State University,3.2
0,0,109.0,0.0,157.0,165.0,3.5,University of Pune,North Carolina State University,3.073684210526316
0,12,108.0,2.0,152.0,168.0,4.0,MU,North Carolina State University,2.9250526315789473
0,0,108.0,0.0,155.0,168.0,5.0,MSRIT,North Carolina State University,3.732
0,30,115.0,11.0,155.0,167.0,4.0,PICT,North Carolina State University,3.82
0,0,108.0,2.0,154.0,167.0,3.0,FRCRCE-Mumbai University,North Carolina State University,2.8294736842105266
0,0,108.0,8.0,158.0,170.0,4.0,BITS Goa,North Carolina State University,3.4240000000000004
0,14,107.0,3.0,158.0,168.0,4.0,Veermata Jijabai Technological Institute,North Carolina State University,3.48
0,0,114.0,0.0,157.0,164.0,4.5,MU,North Carolina State University,2.713263157894737
0,45,110.0,0.0,159.0,170.0,4.0,Delhi University,North Carolina State University,3.0063157894736845
0,0,106.0,0.0,158.0,166.0,3.0,MU,North Carolina State University,2.778947368421053
0,0,114.0,0.0,163.0,170.0,4.0,CoE Trivandrum,North Carolina State University,3.056
0,0,109.0,0.0,155.0,167.0,4.5,Maharaja Agrasen Institute Of Technology,North Carolina State University,3.2
0,54,100.0,0.0,152.0,167.0,3.5,ISM Dhanbad,North Carolina State University,2.904
0,0,107.0,0.0,149.0,163.0,3.5,NIT Nagpur,North Carolina State University,3.676
29,0,103.0,1.0,155.0,165.0,3.0,JSS Noida,North Carolina State University,2.736842105263158
0,0,110.0,0.0,144.0,166.0,3.5,Pune University,North Carolina State University,3.668
0,0,117.0,2.0,158.0,170.0,4.5,BMSCE,North Carolina State University,3.708
6,0,106.0,2.0,162.0,166.0,4.0,BIT Mesra,North Carolina State University,3.008
0,0,98.0,0.0,143.0,167.0,3.5,St Francis Institute of Technology - Mumbai Unversity,North Carolina State University,2.947368421052632
0,0,108.0,0.0,154.0,165.0,3.5,SRM,North Carolina State University,3.5024
0,0,108.0,0.0,161.0,168.0,3.5,Delhi College Of Engineeing,North Carolina State University,3.0063157894736845
0,0,108.0,0.0,150.0,170.0,3.5,NIT Jamshedpur,North Carolina State University,3.3000000000000003
0,0,111.0,2.0,158.0,161.0,4.5,Pune University,North Carolina State University,2.736842105263158
0,0,104.0,0.0,153.0,164.0,4.0,BMSCE,North Carolina State University,3.848
0,56,102.0,1.0,167.0,155.0,3.5,NIT Hamirpur,North Carolina State University,2.952
0,0,105.0,0.0,154.0,168.0,3.5,PSG College of Technology,North Carolina State University,3.692
0,0,105.0,0.0,167.0,168.0,4.0,VNIT Nagpur,North Carolina State University,2.8520000000000003
0,0,104.0,0.0,154.0,166.0,3.5,VNIT Nagpur,North Carolina State University,3.408
0,19,113.0,0.0,155.0,167.0,4.0,MU,North Carolina State University,3.096842105263158
0,0,117.0,0.0,160.0,166.0,4.0,Amity University,North Carolina State University,2.656
0,0,111.0,0.0,153.0,163.0,4.0,RNSIT,North Carolina State University,3.544
0,30,111.0,0.0,161.0,170.0,4.0,Maharaja Surajmal Institute of Technology,North Carolina State University,0.0
0,0,110.0,0.0,154.0,165.0,4.0,Jaypee Institute of Information Technology,North Carolina State University,3.5600000000000005
0,0,106.0,0.0,164.0,163.0,4.5,Nationl Institute of Technology Jamshedpur,North Carolina State University,3.7680000000000002
0,0,108.0,0.0,160.0,168.0,3.5,Walchand College Of Engineering,North Carolina State University,3.0
0,0,110.0,0.0,157.0,165.0,4.0,University of Pune,North Carolina State University,2.623157894736842
0,0,115.0,0.0,168.0,167.0,4.0,VNIT Nagpur,North Carolina State University,3.532
0,0,110.0,0.0,154.0,170.0,4.0,GGSIPU,North Carolina State University,3.28421052631579
0,0,111.0,0.0,156.0,168.0,3.0,VIT University,North Carolina State University,3.18
0,0,115.0,0.0,155.0,162.0,3.5,Biju Patnaik University of Technology,North Carolina State University,3.628
1,3,103.0,6.0,154.0,168.0,3.0,IIT Guwahati,North Carolina State University,3.44
0,0,115.0,0.0,166.0,167.0,4.0,MU,North Carolina State University,3.056842105263158
0,0,109.0,0.0,151.0,164.0,4.5,BITS Dubai,North Carolina State University,3.5
0,0,118.0,0.0,166.0,165.0,4.0,VIT,North Carolina State University,3.6159999999999997
0,0,107.0,0.0,154.0,170.0,3.5,Jamia Millia Islamia,North Carolina State University,3.3040000000000003
0,36,97.0,7.0,157.0,163.0,3.0,YMCA,North Carolina State University,3.376
2,0,115.0,2.0,158.0,166.0,4.0,Panjab University,North Carolina State University,3.6391999999999998
0,0,104.0,0.0,152.0,168.0,3.5,MIT Pune,North Carolina State University,2.8842105263157896
0,26,93.0,4.0,152.0,170.0,3.0,IIT Roorkee,North Carolina State University,2.44
0,0,103.0,0.0,152.0,168.0,3.5,KIIT,North Carolina State University,3.6
0,0,112.0,2.0,148.0,170.0,3.0,NIT Delhi,North Carolina State University,3.2920000000000003
0,0,108.0,0.0,155.0,168.0,4.0,VJTI,North Carolina State University,3.2
0,0,95.0,0.0,150.0,161.0,3.0,MSRIT,North Carolina State University,3.1578947368421053
0,0,109.0,0.0,157.0,163.0,4.5,MU,North Carolina State University,3.073684210526316
0,0,114.0,0.0,154.0,162.0,4.0,GITAM,North Carolina State University,3.04
0,0,102.0,0.0,148.0,168.0,3.0,VIT,North Carolina State University,3.6560000000000006
0,24,108.0,2.0,152.0,167.0,3.5,Amrita School of Engineering,North Carolina State University,3.604
0,0,114.0,0.0,163.0,166.0,4.0,IET DAVV,North Carolina State University,3.031578947368421
0,0,109.0,0.0,167.0,161.0,3.5,RNSIT,North Carolina State University,3.2938947368421054
0,0,111.0,0.0,155.0,162.0,3.5,CEG,North Carolina State University,3.672
0,12,110.0,3.0,153.0,167.0,3.5,NIT Kurukshetra,North Carolina State University,3.5388000000000006
0,0,103.0,0.0,155.0,165.0,3.5,Panjab University,North Carolina State University,2.8842105263157896
0,0,117.0,0.0,155.0,166.0,4.5,BITS Goa,North Carolina State University,3.3840000000000003
0,0,106.0,0.0,154.0,168.0,3.5,Pune University,North Carolina State University,2.591578947368421
0,0,110.0,0.0,159.0,166.0,4.0,Medicaps Institute of Science & Technology Indore,North Carolina State University,3.073684210526316
0,0,110.0,0.0,165.0,157.0,4.0,PESIT,North Carolina State University,3.3360000000000003
0,0,106.0,0.0,150.0,168.0,3.5,Anna University,North Carolina State University,3.4000000000000004
10,45,112.0,0.0,154.0,168.0,4.0,VTU,North Carolina State University,2.947368421052632
0,0,100.0,0.0,152.0,161.0,4.0,Sri Ramakrishna Engineering College,North Carolina State University,3.2
0,36,111.0,0.0,158.0,168.0,4.0,CoE Trivandrum,North Carolina State University,3.172
0,0,115.0,0.0,161.0,170.0,4.5,BITS Pilani,North Carolina State University,3.2159999999999997
2,24,113.0,2.0,160.0,170.0,3.5,NIT Calicut,North Carolina State University,2.908
0,0,94.0,0.0,148.0,170.0,3.0,VIT,North Carolina State University,3.5200000000000005
0,0,107.0,0.0,166.0,168.0,3.5,University School of Technology IP Univ Delhi,North Carolina State University,3.115789473684211
0,24,113.0,2.0,157.0,170.0,3.5,NIT,North Carolina State University,3.3960000000000004
0,0,103.0,0.0,157.0,164.0,3.5,BITS Pilani,North Carolina State University,3.2
0,0,99.0,0.0,148.0,162.0,3.5,CEG,North Carolina State University,3.3600000000000003
0,15,115.0,0.0,157.0,165.0,4.5,university pf Pune,North Carolina State University,2.694736842105263
0,0,115.0,0.0,159.0,168.0,3.5,Anna University,North Carolina State University,3.16
0,0,110.0,0.0,161.0,168.0,4.0,NIT Calicut,North Carolina State University,2.7640000000000002
6,24,114.0,12.0,166.0,170.0,4.5,R V College of Engineering,North Carolina State University,3.78
0,11,109.0,2.0,157.0,167.0,3.5,NIT Tirchy,North Carolina State University,2.8160000000000003
0,0,115.0,0.0,154.0,165.0,4.0,DA-IICT,North Carolina State University,3.1
0,0,112.0,4.0,160.0,168.0,4.0,Delhi College Of Engineeing,North Carolina State University,3.28421052631579
0,0,108.0,0.0,154.0,168.0,3.5,VTU,North Carolina State University,3.578947368421053
0,18,108.0,0.0,156.0,166.0,4.0,Amrita School of Engineering,North Carolina State University,3.144
0,0,104.0,0.0,162.0,162.0,3.5,UVCE,North Carolina State University,3.461052631578948
0,0,106.0,0.0,152.0,165.0,4.0,BITS Pilani,North Carolina State University,3.2640000000000002
0,0,110.0,0.0,149.0,165.0,3.0,Amrita Vishwa Vidhyapeetham,North Carolina State University,3.612
0,24,109.0,2.0,153.0,169.0,4.0,GGSIPU,North Carolina State University,2.954105263157895
0,0,107.0,0.0,157.0,162.0,4.0,VIT,North Carolina State University,3.276
0,0,119.0,0.0,161.0,161.0,5.5,Anna Univeristy,North Carolina State University,3.5200000000000005
0,48,105.0,0.0,153.0,165.0,3.5,NIT Tirchy,North Carolina State University,3.504
0,0,92.0,0.0,142.0,170.0,3.0,NIT Surat,North Carolina State University,2.9280000000000004
0,0,98.0,0.0,144.0,169.0,3.0,Amrita School of Engineering,North Carolina State University,3.204
0,0,105.0,0.0,161.0,167.0,3.5,Thapar University,North Carolina State University,3.6520000000000006
0,44,107.0,12.0,152.0,170.0,3.5,BITS Pilani,North Carolina State University,3.4000000000000004
0,0,119.0,0.0,166.0,167.0,5.0,Anna University,North Carolina State University,3.8600000000000003
0,0,107.0,0.0,156.0,165.0,4.0,BVM Engineering College,North Carolina State University,3.184
12,0,115.0,6.0,162.0,160.0,4.0,BITS Hyderabad,North Carolina State University,3.228
0,0,111.0,0.0,157.0,165.0,3.0,BITS Pilani,North Carolina State University,3.024
0,0,108.0,0.0,154.0,163.0,3.0,VTU,North Carolina State University,3.28421052631579
0,31,107.0,0.0,150.0,166.0,3.5,University of Mumbai,North Carolina State University,2.948631578947369
0,0,108.0,0.0,152.0,167.0,3.0,BIT Mesra,North Carolina State University,2.8800000000000003
0,0,94.0,0.0,145.0,170.0,3.5,IIT Indore,North Carolina State University,2.64
0,28,100.0,0.0,148.0,167.0,3.5,Anna University,North Carolina State University,3.7
0,36,102.0,6.0,145.0,162.0,4.0,VTU,North Carolina State University,3.696
0,24,113.0,0.0,152.0,164.0,4.0,NITC,North Carolina State University,2.952
0,0,116.0,0.0,157.0,168.0,4.0,NIT Calicut,North Carolina State University,3.2600000000000002
0,27,94.0,0.0,146.0,165.0,3.0,VIT University,North Carolina State University,3.34
0,0,110.0,0.0,153.0,160.0,4.0,VTU,North Carolina State University,3.5840000000000005
0,0,115.0,0.0,155.0,164.0,4.5,VJTI,North Carolina State University,3.3200000000000003
0,0,98.0,0.0,152.0,163.0,3.5,VTU,North Carolina State University,3.031578947368421
0,0,105.0,0.0,152.0,170.0,3.0,Pune University,North Carolina State University,2.9355789473684215
0,0,105.0,0.0,149.0,165.0,4.0,MU,North Carolina State University,2.5263157894736845
0,0,113.0,0.0,156.0,168.0,3.5,NITK Surathkal,North Carolina State University,3.3200000000000003
0,0,111.0,0.0,154.0,166.0,3.5,University of Mumbai,North Carolina State University,2.972631578947368
12,0,116.0,0.0,163.0,161.0,4.0,SDM,North Carolina State University,2.898526315789474
0,0,109.0,0.0,157.0,166.0,4.0,BITS Pilani,North Carolina State University,3.4560000000000004
0,0,105.0,0.0,151.0,170.0,3.5,DCE,North Carolina State University,3.3684210526315788
0,0,111.0,0.0,159.0,166.0,4.0,University of Pune,North Carolina State University,2.778947368421053
0,0,108.0,0.0,156.0,165.0,4.0,BIT Mesra,North Carolina State University,2.7720000000000002
0,0,110.0,0.0,166.0,159.0,4.5,Anna University,North Carolina State University,3.0
0,0,108.0,0.0,151.0,163.0,3.0,UPTU,North Carolina State University,3.1578947368421053
4,18,109.0,0.0,157.0,163.0,4.0,NITK Surathkal,North Carolina State University,3.3640000000000003
0,0,115.0,0.0,166.0,170.0,4.0,NIT Calicut,North Carolina State University,3.2200000000000006
0,36,116.0,3.0,155.0,168.0,4.0,MU,North Carolina State University,3.3418947368421055
0,0,101.0,0.0,152.0,168.0,3.5,D J Sanghvi,North Carolina State University,3.2176842105263157
0,30,114.0,3.0,153.0,170.0,4.5,BIT Mesra,North Carolina State University,3.0
0,0,110.0,0.0,157.0,164.0,4.0,Model Engineering College,North Carolina State University,3.376842105263158
0,0,97.0,0.0,153.0,162.0,3.5,VTU,North Carolina State University,3.4947368421052634
0,17,111.0,2.0,155.0,170.0,3.5,MU,North Carolina State University,2.694736842105263
0,22,114.0,0.0,157.0,168.0,4.0,Sardar Patel College of Engineering,North Carolina State University,3.1705263157894734
0,0,114.0,0.0,161.0,165.0,4.0,KIIT,North Carolina State University,3.6
0,24,118.0,0.0,168.0,168.0,5.0,Madras Institute of Technology,North Carolina State University,3.4600000000000004
6,14,104.0,6.0,158.0,164.0,3.5,NIT Tirchy,North Carolina State University,3.672
0,0,104.0,0.0,154.0,166.0,3.0,K J Somaiya College of Engiineering,North Carolina State University,2.905263157894737
0,30,110.0,6.0,155.0,170.0,4.0,Pune University,North Carolina State University,2.9557894736842107
0,0,116.0,0.0,155.0,167.0,4.0,MU,North Carolina State University,3.403368421052632
0,17,111.0,1.0,154.0,165.0,3.5,Sardar Patel College of Engineering,North Carolina State University,2.8715789473684215
0,49,105.0,0.0,155.0,166.0,3.0,Gujarat Technological University,North Carolina State University,2.778947368421053
0,0,118.0,0.0,159.0,169.0,4.5,Netaji Subhas Institute of Technology,North Carolina State University,3.1557894736842105
0,0,114.0,0.0,165.0,164.0,3.0,University of Mumbai,North Carolina State University,2.498105263157895
0,0,112.0,0.0,157.0,163.0,5.0,Amrita Vishwa Vidhyapeetham,North Carolina State University,3.5920000000000005
0,0,115.0,0.0,158.0,165.0,4.5,SRM,North Carolina State University,3.5524000000000004
0,0,114.0,0.0,162.0,161.0,4.0,VTU,North Carolina State University,3.692
0,0,102.0,1.0,151.0,170.0,4.0,GITAM,North Carolina State University,3.8880000000000003
0,0,96.0,0.0,144.0,162.0,3.0,Velammal Engineering College,North Carolina State University,3.34
12,0,115.0,0.0,164.0,163.0,4.0,Anna University,North Carolina State University,3.4920000000000004
0,0,110.0,0.0,157.0,169.0,3.5,TU,North Carolina State University,3.9600000000000004
0,0,113.0,0.0,153.0,162.0,4.5,Pune University,North Carolina State University,3.0846315789473686
0,28,107.0,0.0,156.0,167.0,3.0,NIT Nagpur,North Carolina State University,3.2880000000000003
5,24,107.0,4.0,162.0,159.0,3.5,NIT Kurukshetra,North Carolina State University,3.536
0,34,105.0,1.0,153.0,170.0,3.5,NIT Tirchy,North Carolina State University,3.108
0,52,105.0,0.0,159.0,167.0,3.5,Dayananda Sagar College of Engineering,North Carolina State University,3.1578947368421053
0,0,103.0,0.0,154.0,164.0,3.0,MU,North Carolina State University,2.96
0,0,114.0,0.0,154.0,170.0,4.0,Manipal Institue of Technology,North Carolina State University,3.812
24,36,108.0,0.0,152.0,170.0,3.5,NSIT,North Carolina State University,3.142736842105263
0,0,114.0,0.0,166.0,166.0,4.0,West Bengal University Of Technology,North Carolina State University,3.4357894736842107
0,0,111.0,0.0,159.0,162.0,4.5,Sathyabama University,North Carolina State University,3.036
0,21,104.0,1.0,152.0,165.0,4.0,COEP,North Carolina State University,3.004
0,0,108.0,0.0,159.0,162.0,3.5,PSG College of Technology,North Carolina State University,3.7600000000000002
0,18,105.0,0.0,152.0,161.0,3.0,Sardar Patel College of Engineering,North Carolina State University,3.194105263157895
0,0,111.0,0.0,154.0,169.0,3.5,Thapar University,North Carolina State University,3.7600000000000002
0,0,111.0,0.0,164.0,165.0,4.0,Anna University,North Carolina State University,3.7200000000000006
0,0,112.0,0.0,158.0,165.0,4.5,VTU,North Carolina State University,3.708
0,27,103.0,7.0,153.0,169.0,3.0,VJTI,North Carolina State University,3.38
0,0,106.0,0.0,155.0,159.0,3.0,Indraprastha University,North Carolina State University,3.410526315789474
0,0,114.0,0.0,157.0,164.0,4.0,Indira Gandhi Institute Of Technology,North Carolina State University,3.3473684210526318
0,0,104.0,0.0,154.0,166.0,3.0,VIT University,North Carolina State University,3.6479999999999997
0,0,106.0,0.0,152.0,164.0,4.0,R V College of Engineering,North Carolina State University,3.5
0,0,112.0,0.0,159.0,166.0,4.5,VIT,North Carolina State University,3.512
0,0,92.0,0.0,151.0,164.0,3.0,PSG College of Technology,North Carolina State University,3.5840000000000005
0,0,110.0,0.0,157.0,157.0,4.0,MU,North Carolina State University,2.905263157894737
0,0,107.0,0.0,151.0,166.0,3.5,Guru Gobind Singh Indraprashta University,North Carolina State University,3.2421052631578946
0,0,118.0,0.0,161.0,164.0,4.5,NIT Bhopal,North Carolina State University,2.9480000000000004
0,0,112.0,0.0,160.0,170.0,4.0,Jaypee Institute of Information Technology,North Carolina State University,3.44
0,0,110.0,0.0,157.0,166.0,4.0,Galgotias College of Engineering and Technology,North Carolina State University,3.3372631578947374
0,0,113.0,0.0,155.0,162.0,4.0,SJCE,North Carolina State University,0.0
0,24,92.0,0.0,147.0,167.0,3.5,Rajiv Gandhi Technical University,North Carolina State University,3.235368421052632
0,51,112.0,2.0,152.0,167.0,3.0,NIT Bhopal,North Carolina State University,3.236
0,0,111.0,0.0,157.0,164.0,3.5,CEG,North Carolina State University,3.5840000000000005
0,0,100.0,0.0,155.0,164.0,3.5,SVCE,North Carolina State University,3.031578947368421
0,0,108.0,0.0,157.0,165.0,3.5,MIT,North Carolina State University,3.48
0,0,107.0,0.0,162.0,152.0,3.0,Amrita School of Engineering,North Carolina State University,3.472
0,0,107.0,0.0,149.0,161.0,3.5,VTU,North Carolina State University,3.5368421052631582
0,36,110.0,0.0,161.0,170.0,4.0,VTU,North Carolina State University,2.863157894736842
0,0,110.0,0.0,156.0,168.0,3.5,GGSIPU,North Carolina State University,3.2421052631578946
0,0,100.0,0.0,158.0,165.0,3.5,Osmania University,North Carolina State University,3.031578947368421
0,0,104.0,0.0,155.0,163.0,4.0,IIIT Jabalpur,North Carolina State University,0.3368421052631579
0,84,117.0,6.0,163.0,164.0,4.0,Thapar University,North Carolina State University,2.968
0,0,112.0,0.0,164.0,170.0,4.0,Delhi College Of Engineeing,North Carolina State University,2.698526315789474
0,12,106.0,6.0,152.0,168.0,4.0,SASTRA,North Carolina State University,3.7479999999999998
0,0,107.0,5.0,157.0,164.0,4.5,MSRIT,North Carolina State University,3.664
0,0,94.0,0.0,148.0,160.0,3.5,JNTU,North Carolina State University,3.3684210526315788
0,0,116.0,0.0,157.0,165.0,4.5,Nanyang Technological University,North Carolina State University,3.5840000000000005
0,0,109.0,0.0,154.0,169.0,4.0,Jaypee Institute of Information Technology,North Carolina State University,3.0
0,0,107.0,0.0,153.0,161.0,4.0,VIT,North Carolina State University,3.5240000000000005
0,0,114.0,0.0,156.0,164.0,3.5,VTU,North Carolina State University,3.1578947368421053
0,0,106.0,0.0,146.0,163.0,4.0,MU,North Carolina State University,3.2
24,36,94.0,0.0,156.0,162.0,2.5,NIT,North Carolina State University,3.38
0,0,110.0,0.0,147.0,163.0,4.0,Amrita School of Engineering,North Carolina State University,2.9160000000000004
0,18,100.0,0.0,146.0,167.0,3.0,NIT Warangal,North Carolina State University,3.3840000000000003
0,22,93.0,3.0,147.0,164.0,3.0,BMSCE,North Carolina State University,3.7680000000000002
0,0,110.0,0.0,155.0,161.0,4.0,SJCE,North Carolina State University,3.2
0,0,108.0,0.0,155.0,163.0,3.5,R V College of Engineering,North Carolina State University,3.3052631578947373
0,7,114.0,9.0,166.0,170.0,3.5,IIT Madras,North Carolina State University,2.68
6,0,114.0,4.0,164.0,165.0,4.0,MSRIT,North Carolina State University,3.7600000000000002
0,0,110.0,0.0,159.0,167.0,5.5,BNMIT,North Carolina State University,3.6252631578947367
0,0,119.0,0.0,160.0,170.0,4.5,JNTU,North Carolina State University,3.755789473684211
0,0,104.0,0.0,152.0,165.0,4.0,University Institute of Engineering & TEch Kurukshetra University,North Carolina State University,3.115789473684211
0,15,116.0,0.0,168.0,170.0,4.5,Pune University,North Carolina State University,2.4000000000000004
0,0,116.0,0.0,157.0,158.0,4.0,Goa University,North Carolina State University,2.863157894736842
0,0,105.0,0.0,157.0,167.0,4.0,Shah And anchor Kutchhi Engineering College,North Carolina State University,3.061473684210526
0,0,105.0,0.0,146.0,162.0,4.0,SSN College of Engineering,North Carolina State University,3.4526315789473685
0,0,108.0,0.0,151.0,168.0,4.0,IIT Kharagpur,North Carolina State University,3.44
0,41,117.0,0.0,158.0,167.0,5.0,GGSIPU,North Carolina State University,3.4526315789473685
0,0,110.0,0.0,154.0,168.0,4.0,PSG College of Technology,North Carolina State University,3.7159999999999997
0,0,112.0,0.0,159.0,170.0,3.0,MU,North Carolina State University,3.115789473684211
0,0,95.0,0.0,151.0,165.0,3.0,Uni. Of Pune VIIT,North Carolina State University,2.8210526315789473
0,0,110.0,0.0,150.0,165.0,3.5,GGSIPU,North Carolina State University,3.3520000000000003
0,0,111.0,0.0,158.0,163.0,4.0,G.H. Patel College of Engg & Tech,North Carolina State University,3.78
24,54,117.0,2.0,159.0,165.0,3.5,Guru Gobind Singh Indraprashta University,North Carolina State University,3.284631578947369
