researchExp,industryExp,toeflScore,internExp,greV,greQ,greA,univName,cgpa_4
0,0,110.0,0.0,158.0,166.0,3.5,Carnegie Mellon University,3.5200000000000005
0,0,108.0,0.0,156.0,161.0,4.0,Carnegie Mellon University,3.4880000000000004
0,0,107.0,0.0,152.0,163.0,4.0,Carnegie Mellon University,3.0315789473684216
0,0,117.0,0.0,159.0,164.0,5.5,Carnegie Mellon University,3.28
0,0,114.0,0.0,165.0,169.0,4.5,Carnegie Mellon University,2.972
0,0,103.0,0.0,155.0,161.0,4.5,Carnegie Mellon University,2.5263157894736845
0,0,111.0,0.0,146.0,163.0,4.0,Carnegie Mellon University,0.15831578947368422
0,0,110.0,0.0,155.0,165.0,4.0,Carnegie Mellon University,3.6560000000000006
18,0,107.0,3.0,153.0,166.0,3.5,Carnegie Mellon University,3.5600000000000005
0,0,108.0,0.0,161.0,163.0,3.0,Carnegie Mellon University,3.04
0,0,107.0,0.0,153.0,160.0,3.5,Carnegie Mellon University,2.837894736842107
0,0,108.0,0.0,157.0,170.0,3.5,Carnegie Mellon University,3.884
0,0,106.0,0.0,150.0,157.0,3.0,Carnegie Mellon University,2.9894736842105267
0,0,110.0,0.0,155.0,165.0,4.5,Carnegie Mellon University,3.64
0,0,112.0,0.0,154.0,167.0,4.0,Carnegie Mellon University,3.2200000000000006
0,0,120.0,0.0,167.0,170.0,3.5,Carnegie Mellon University,3.624000000000001
0,0,109.0,0.0,156.0,164.0,4.5,Carnegie Mellon University,2.6778947368421058
0,0,112.0,0.0,157.0,165.0,4.0,Carnegie Mellon University,3.4105263157894736
0,0,113.0,0.0,154.0,164.0,4.0,Carnegie Mellon University,3.512
0,0,116.0,0.0,163.0,166.0,4.5,Carnegie Mellon University,3.3480000000000003
0,0,113.0,0.0,151.0,160.0,4.0,Carnegie Mellon University,3.4560000000000004
0,0,101.0,0.0,148.0,157.0,3.5,Carnegie Mellon University,3.1157894736842113
0,0,115.0,0.0,160.0,168.0,3.0,Carnegie Mellon University,3.068
0,0,114.0,0.0,153.0,161.0,4.0,Carnegie Mellon University,2.863157894736842
0,51,115.0,3.0,158.0,161.0,4.0,Carnegie Mellon University,3.28421052631579
0,18,108.0,2.0,152.0,163.0,3.5,Carnegie Mellon University,3.5200000000000005
0,0,110.0,0.0,161.0,169.0,4.0,Carnegie Mellon University,3.188
0,0,115.0,0.0,166.0,161.0,4.0,Carnegie Mellon University,0.0
0,0,116.0,0.0,160.0,164.0,4.0,Carnegie Mellon University,3.6639999999999997
6,0,118.0,6.0,161.0,170.0,3.5,Carnegie Mellon University,3.4880000000000004
0,0,118.0,0.0,157.0,165.0,4.5,Carnegie Mellon University,2.863157894736842
0,0,110.0,0.0,158.0,161.0,4.0,Carnegie Mellon University,3.44
0,0,113.0,0.0,157.0,163.0,4.0,Carnegie Mellon University,3.3389473684210524
0,0,109.0,0.0,155.0,164.0,4.0,Carnegie Mellon University,3.76
12,0,113.0,7.0,155.0,166.0,3.5,Carnegie Mellon University,3.268
0,0,98.0,0.0,144.0,164.0,3.0,Carnegie Mellon University,3.468
0,0,111.0,0.0,159.0,163.0,4.0,Carnegie Mellon University,2.736842105263158
0,0,116.0,0.0,157.0,167.0,4.0,Carnegie Mellon University,2.9600000000000004
0,0,111.0,0.0,154.0,163.0,4.5,Carnegie Mellon University,2.736842105263158
0,0,113.0,0.0,161.0,170.0,4.0,Carnegie Mellon University,3.3414736842105266
0,0,114.0,0.0,160.0,169.0,3.5,Carnegie Mellon University,2.7145263157894743
0,0,111.0,0.0,154.0,163.0,3.5,Carnegie Mellon University,3.1157894736842113
0,0,119.0,0.0,169.0,166.0,4.5,Carnegie Mellon University,3.4000000000000004
0,0,116.0,0.0,157.0,165.0,4.0,Carnegie Mellon University,3.56
0,0,116.0,0.0,164.0,165.0,4.5,Carnegie Mellon University,3.8
0,0,113.0,0.0,156.0,161.0,4.0,Carnegie Mellon University,3.364210526315789
0,0,108.0,0.0,148.0,164.0,4.0,Carnegie Mellon University,3.0839999999999996
0,0,117.0,0.0,164.0,165.0,4.5,Carnegie Mellon University,3.1319999999999997
0,0,104.0,0.0,155.0,168.0,4.0,Carnegie Mellon University,2.8235789473684214
0,24,112.0,0.0,149.0,155.0,4.5,Carnegie Mellon University,2.7789473684210533
0,0,105.0,0.0,160.0,162.0,4.0,Carnegie Mellon University,3.637894736842105
0,11,118.0,0.0,161.0,161.0,4.0,Carnegie Mellon University,0.0
0,12,107.0,6.0,154.0,164.0,4.0,Carnegie Mellon University,3.4760000000000004
0,0,118.0,6.0,163.0,168.0,3.5,Carnegie Mellon University,3.624000000000001
0,0,105.0,0.0,154.0,165.0,3.5,Carnegie Mellon University,2.8757894736842107
0,0,113.0,0.0,155.0,167.0,4.0,Carnegie Mellon University,3.444
0,0,102.0,0.0,151.0,157.0,4.0,Carnegie Mellon University,2.6947368421052635
0,0,109.0,0.0,156.0,166.0,4.0,Carnegie Mellon University,3.796
0,0,105.0,0.0,155.0,170.0,4.5,Carnegie Mellon University,3.44
0,0,108.0,0.0,162.0,170.0,4.0,Carnegie Mellon University,2.4600000000000004
0,0,111.0,0.0,162.0,165.0,3.5,Carnegie Mellon University,3.0762105263157897
0,0,116.0,0.0,161.0,168.0,4.5,Carnegie Mellon University,3.112
3,39,105.0,2.0,155.0,164.0,3.5,Carnegie Mellon University,3.4920000000000004
0,0,106.0,0.0,157.0,162.0,4.0,Carnegie Mellon University,2.9557894736842107
24,24,120.0,12.0,154.0,161.0,4.0,Carnegie Mellon University,3.9360000000000004
0,0,112.0,0.0,158.0,163.0,4.5,Carnegie Mellon University,3.073684210526316
0,0,115.0,0.0,157.0,157.0,4.5,Carnegie Mellon University,3.4105263157894736
0,34,107.0,0.0,154.0,167.0,3.5,Carnegie Mellon University,3.5840000000000005
0,41,115.0,0.0,159.0,166.0,4.5,Carnegie Mellon University,3.5200000000000005
36,0,111.0,0.0,149.0,168.0,3.5,Carnegie Mellon University,2.988
0,0,97.0,0.0,154.0,158.0,4.0,Carnegie Mellon University,2.42
0,52,109.0,5.0,151.0,168.0,3.5,Carnegie Mellon University,3.744
0,0,108.0,0.0,155.0,170.0,3.5,Carnegie Mellon University,3.412
0,0,104.0,0.0,148.0,166.0,4.0,Carnegie Mellon University,2.917894736842105
0,0,108.0,0.0,154.0,163.0,3.5,Carnegie Mellon University,3.44
0,0,118.0,0.0,164.0,168.0,5.0,Carnegie Mellon University,3.89
0,0,110.0,0.0,157.0,165.0,4.0,Carnegie Mellon University,3.4526315789473685
0,0,113.0,0.0,153.0,168.0,4.0,Carnegie Mellon University,3.532
0,0,116.0,0.0,165.0,170.0,3.0,Carnegie Mellon University,3.620000000000001
0,0,112.0,0.0,160.0,170.0,3.5,Carnegie Mellon University,3.663157894736842
0,0,107.0,0.0,149.0,159.0,3.5,Carnegie Mellon University,0.3242105263157895
0,0,109.0,0.0,161.0,169.0,3.5,Carnegie Mellon University,3.4000000000000004
0,0,105.0,0.0,151.0,164.0,4.0,Carnegie Mellon University,2.4000000000000004
0,0,101.0,0.0,148.0,170.0,3.5,Carnegie Mellon University,3.072
0,0,110.0,0.0,154.0,165.0,3.0,Carnegie Mellon University,3.8080000000000003
0,0,105.0,0.0,153.0,170.0,3.5,Arizona State University,3.16
0,0,108.0,0.0,158.0,164.0,4.0,Arizona State University,2.7031578947368424
0,0,101.0,0.0,151.0,169.0,3.0,Arizona State University,2.9894736842105267
0,24,110.0,0.0,150.0,162.0,3.5,Arizona State University,3.748
0,0,100.0,0.0,150.0,163.0,3.5,Arizona State University,3.676
0,21,100.0,1.0,150.0,170.0,3.0,Arizona State University,2.8000000000000003
0,0,118.0,0.0,155.0,170.0,4.0,Arizona State University,3.98
0,0,100.0,0.0,144.0,160.0,4.0,Arizona State University,3.44
0,48,104.0,8.0,150.0,170.0,3.0,Arizona State University,2.5280000000000005
0,0,100.0,0.0,152.0,164.0,3.5,Arizona State University,3.3560000000000003
0,0,98.0,0.0,148.0,163.0,3.0,Arizona State University,3.2
0,0,96.0,0.0,147.0,165.0,3.5,Arizona State University,3.448
0,0,102.0,0.0,150.0,164.0,4.0,Arizona State University,3.1872000000000003
0,0,100.0,0.0,152.0,160.0,3.5,Arizona State University,3.073684210526316
0,0,102.0,0.0,150.0,167.0,3.0,Arizona State University,3.212
0,0,114.0,0.0,155.0,168.0,4.5,Arizona State University,2.9810526315789474
0,6,107.0,6.0,151.0,165.0,4.0,Arizona State University,2.968
0,63,112.0,0.0,156.0,159.0,4.0,Arizona State University,3.5431578947368423
24,40,102.0,2.0,150.0,170.0,3.5,Arizona State University,3.624000000000001
0,24,95.0,0.0,145.0,166.0,3.0,Arizona State University,3.0905263157894742
0,0,104.0,0.0,152.0,162.0,3.0,Arizona State University,2.6105263157894742
0,0,116.0,0.0,159.0,164.0,3.5,Arizona State University,3.5200000000000005
0,33,101.0,0.0,152.0,165.0,3.0,Arizona State University,3.8
0,0,111.0,0.0,157.0,166.0,3.5,Arizona State University,3.3480000000000003
0,24,106.0,0.0,153.0,162.0,3.5,Arizona State University,3.0639999999999996
6,0,101.0,6.0,156.0,162.0,3.0,Arizona State University,3.3960000000000004
0,12,92.0,0.0,148.0,154.0,3.0,Arizona State University,3.08
0,0,109.0,0.0,156.0,162.0,3.5,Arizona State University,2.9320000000000004
0,0,106.0,0.0,148.0,161.0,3.0,Arizona State University,3.1621052631578945
0,29,110.0,0.0,155.0,170.0,4.0,Arizona State University,3.5600000000000005
0,27,104.0,0.0,158.0,163.0,3.5,Arizona State University,2.9052631578947365
0,0,114.0,0.0,157.0,167.0,4.0,Arizona State University,3.4000000000000004
0,0,103.0,0.0,162.0,165.0,4.0,Arizona State University,3.6039999999999996
0,0,108.0,0.0,153.0,161.0,3.5,Arizona State University,3.38
0,34,102.0,0.0,157.0,167.0,3.5,Arizona State University,3.0639999999999996
3,0,104.0,6.0,146.0,159.0,3.0,Arizona State University,3.864
0,0,111.0,1.0,152.0,161.0,4.0,Arizona State University,3.64
0,0,100.0,0.0,150.0,165.0,3.0,Arizona State University,3.3600000000000003
0,0,109.0,0.0,153.0,157.0,4.0,Arizona State University,2.8757894736842107
0,27,105.0,0.0,154.0,165.0,3.5,Arizona State University,2.8040000000000003
0,0,105.0,0.0,152.0,165.0,3.5,Arizona State University,3.4600000000000004
0,0,100.0,0.0,154.0,164.0,3.5,Arizona State University,2.9360000000000004
0,0,107.0,0.0,152.0,158.0,3.5,Arizona State University,2.5263157894736845
4,22,116.0,4.0,152.0,167.0,4.0,Arizona State University,3.788
0,0,111.0,0.0,153.0,162.0,3.5,Arizona State University,2.8210526315789477
0,0,108.0,0.0,150.0,162.0,3.0,Arizona State University,3.13
0,30,106.0,0.0,156.0,161.0,4.0,Arizona State University,3.76
12,3,114.0,6.0,157.0,170.0,4.5,Arizona State University,3.5560000000000005
0,0,93.0,0.0,148.0,157.0,3.5,Arizona State University,3.0105263157894737
0,14,105.0,1.0,147.0,165.0,3.0,Arizona State University,3.5439999999999996
0,0,102.0,0.0,149.0,158.0,3.0,Arizona State University,3.5368421052631582
0,0,105.0,0.0,147.0,163.0,3.5,Arizona State University,3.2319999999999998
0,0,114.0,0.0,154.0,160.0,4.0,Arizona State University,3.24
0,36,102.0,0.0,146.0,162.0,3.0,Arizona State University,3.0412631578947367
0,0,109.0,0.0,157.0,165.0,3.5,Arizona State University,3.073684210526316
0,0,81.0,0.0,144.0,158.0,2.5,Arizona State University,3.3600000000000003
0,0,102.0,0.0,149.0,170.0,3.0,Arizona State University,3.804
0,0,110.0,0.0,161.0,168.0,4.0,Arizona State University,3.48
0,0,95.0,0.0,147.0,158.0,3.0,Arizona State University,3.3684210526315788
0,0,106.0,0.0,152.0,164.0,3.0,Arizona State University,3.4000000000000004
0,0,108.0,2.0,154.0,167.0,3.0,Arizona State University,2.8294736842105266
0,0,97.0,0.0,149.0,159.0,3.5,Arizona State University,2.8800000000000003
0,0,106.0,0.0,152.0,168.0,3.5,Arizona State University,2.947368421052632
0,0,108.0,8.0,158.0,170.0,4.0,Arizona State University,3.4240000000000004
0,0,109.0,0.0,152.0,164.0,4.0,Arizona State University,2.9894736842105267
0,0,100.0,0.0,150.0,157.0,4.0,Arizona State University,3.24
0,0,106.0,0.0,158.0,166.0,3.0,Arizona State University,2.7789473684210533
0,42,96.0,0.0,149.0,158.0,3.5,Arizona State University,2.9894736842105267
0,0,109.0,0.0,155.0,167.0,4.5,Arizona State University,3.2
12,0,103.0,6.0,154.0,165.0,3.5,Arizona State University,3.82
29,0,103.0,1.0,155.0,165.0,3.0,Arizona State University,2.736842105263158
0,42,110.0,3.0,156.0,162.0,3.5,Arizona State University,2.7258947368421054
0,0,110.0,0.0,144.0,166.0,3.5,Arizona State University,3.668
0,0,94.0,0.0,150.0,162.0,3.0,Arizona State University,3.3305263157894736
0,0,104.0,0.0,151.0,162.0,3.0,Arizona State University,3.5
0,24,116.0,6.0,157.0,162.0,5.0,Arizona State University,2.8
0,0,116.0,0.0,159.0,168.0,4.0,Arizona State University,3.0517894736842113
0,0,98.0,0.0,143.0,167.0,3.5,Arizona State University,2.947368421052632
0,0,104.0,0.0,154.0,163.0,4.0,Arizona State University,3.28421052631579
0,0,103.0,0.0,153.0,161.0,4.5,Arizona State University,0.3608421052631579
0,0,110.0,0.0,149.0,161.0,3.5,Arizona State University,0.36378947368421055
0,12,114.0,5.0,153.0,163.0,4.0,Arizona State University,3.7
0,0,106.0,0.0,149.0,165.0,4.0,Arizona State University,3.444
0,56,102.0,1.0,167.0,155.0,3.5,Arizona State University,2.952
0,0,105.0,0.0,154.0,168.0,3.5,Arizona State University,3.6919999999999997
0,0,104.0,0.0,154.0,166.0,3.5,Arizona State University,3.408
0,0,102.0,0.0,147.0,164.0,3.0,Arizona State University,3.0
0,0,98.0,0.0,149.0,167.0,3.0,Arizona State University,3.244
0,0,91.0,0.0,146.0,164.0,3.0,Arizona State University,3.0231578947368423
0,0,106.0,0.0,151.0,167.0,4.0,Arizona State University,2.947368421052632
0,0,91.0,0.0,147.0,165.0,3.0,Arizona State University,3.792
0,16,90.0,6.0,147.0,162.0,3.5,Arizona State University,3.0063157894736845
0,0,105.0,0.0,151.0,164.0,3.5,Arizona State University,3.6439999999999997
0,0,107.0,0.0,154.0,163.0,3.0,Arizona State University,2.9338947368421064
0,0,111.0,0.0,153.0,163.0,4.0,Arizona State University,3.5439999999999996
0,0,101.0,0.0,151.0,158.0,3.0,Arizona State University,3.2
0,0,115.0,0.0,160.0,163.0,4.0,Arizona State University,3.6628
0,36,106.0,4.0,148.0,164.0,3.5,Arizona State University,3.1239999999999997
0,0,111.0,0.0,155.0,162.0,4.0,Arizona State University,3.1578947368421053
0,60,95.0,2.0,145.0,165.0,3.0,Arizona State University,3.3320000000000003
0,29,99.0,4.0,149.0,167.0,3.0,Arizona State University,3.2610526315789485
0,0,101.0,0.0,146.0,160.0,3.5,Arizona State University,2.947368421052632
0,0,108.0,0.0,160.0,168.0,3.5,Arizona State University,3.0
0,30,111.0,0.0,158.0,162.0,3.0,Arizona State University,3.2760000000000002
0,0,115.0,0.0,168.0,167.0,4.0,Arizona State University,3.532
0,0,110.0,0.0,154.0,170.0,4.0,Arizona State University,3.28421052631579
0,0,106.0,0.0,158.0,161.0,3.5,Arizona State University,3.5330526315789466
0,0,110.0,0.0,156.0,161.0,3.0,Arizona State University,3.24
0,30,90.0,0.0,148.0,167.0,3.5,Arizona State University,2.9800000000000004
0,0,113.0,0.0,161.0,159.0,3.5,Arizona State University,3.48
0,0,101.0,0.0,148.0,156.0,3.0,Arizona State University,3.63
0,0,115.0,0.0,155.0,162.0,3.5,Arizona State University,3.628
0,0,86.0,0.0,149.0,163.0,3.0,Arizona State University,3.4021052631578947
0,0,111.0,0.0,153.0,161.0,4.0,Arizona State University,3.196
1,3,103.0,6.0,154.0,168.0,3.0,Arizona State University,3.44
0,0,97.0,0.0,152.0,161.0,3.5,Arizona State University,2.76
0,0,110.0,0.0,157.0,165.0,4.0,Arizona State University,0.0
0,0,97.0,0.0,148.0,165.0,2.5,Arizona State University,2.904
0,0,90.0,0.0,145.0,147.0,2.5,Arizona State University,2.8484210526315783
0,36,97.0,7.0,157.0,163.0,3.0,Arizona State University,3.3760000000000003
2,0,115.0,2.0,158.0,166.0,4.0,Arizona State University,3.6392
0,0,98.0,0.0,150.0,156.0,2.5,Arizona State University,3.5039999999999996
0,0,92.0,0.0,143.0,166.0,3.0,Arizona State University,3.663157894736842
0,0,112.0,2.0,148.0,170.0,3.0,Arizona State University,3.2920000000000003
0,0,101.0,0.0,155.0,167.0,3.0,Arizona State University,3.494736842105264
0,6,105.0,4.0,148.0,161.0,3.5,Arizona State University,3.0315789473684216
0,26,99.0,0.0,151.0,159.0,3.0,Arizona State University,3.0538947368421048
0,0,102.0,0.0,148.0,168.0,3.0,Arizona State University,3.6560000000000006
0,24,108.0,2.0,152.0,167.0,3.5,Arizona State University,3.6039999999999996
0,0,97.0,0.0,152.0,164.0,3.0,Arizona State University,2.94
0,0,100.0,0.0,146.0,160.0,4.5,Arizona State University,3.073684210526316
0,0,101.0,0.0,152.0,160.0,4.0,Arizona State University,2.863157894736842
0,24,114.0,0.0,150.0,159.0,4.0,Arizona State University,3.1410526315789475
0,12,110.0,3.0,153.0,167.0,3.5,Arizona State University,3.5388000000000006
0,0,112.0,0.0,152.0,165.0,4.5,Arizona State University,2.9920000000000004
0,16,116.0,3.0,156.0,167.0,4.0,Arizona State University,2.76
0,0,100.0,0.0,152.0,164.0,3.5,Arizona State University,3.624000000000001
0,0,99.0,0.0,147.0,164.0,2.5,Arizona State University,3.3200000000000003
0,0,95.0,0.0,149.0,165.0,3.0,Arizona State University,2.8000000000000003
0,0,118.0,0.0,159.0,160.0,4.5,Arizona State University,3.44
0,0,115.0,0.0,157.0,166.0,3.5,Arizona State University,3.612
0,0,100.0,0.0,156.0,160.0,3.5,Arizona State University,3.3263157894736843
0,0,116.0,0.0,151.0,163.0,3.5,Arizona State University,3.668
0,0,95.0,0.0,142.0,161.0,3.5,Arizona State University,3.4280000000000004
0,0,108.0,0.0,161.0,167.0,4.0,Arizona State University,3.236
0,0,109.0,0.0,155.0,163.0,3.0,Arizona State University,3.4560000000000004
0,0,110.0,0.0,152.0,159.0,4.0,Arizona State University,2.6105263157894742
0,0,110.0,0.0,165.0,157.0,4.0,Arizona State University,3.3360000000000003
10,45,112.0,0.0,154.0,168.0,4.0,Arizona State University,2.947368421052632
0,0,115.0,0.0,160.0,164.0,4.5,Arizona State University,3.136842105263158
0,0,115.0,0.0,161.0,170.0,4.5,Arizona State University,3.216
0,48,92.0,24.0,150.0,159.0,3.0,Arizona State University,3.3263157894736843
0,62,109.0,0.0,156.0,166.0,4.0,Arizona State University,3.272
0,0,104.0,0.0,150.0,160.0,3.5,Arizona State University,3.2
0,0,101.0,0.0,155.0,160.0,4.0,Arizona State University,3.1578947368421053
0,0,107.0,0.0,154.0,166.0,4.0,Arizona State University,3.08
0,0,103.0,0.0,154.0,168.0,3.0,Arizona State University,3.28
0,0,111.0,0.0,162.0,168.0,3.0,Arizona State University,3.088
0,0,105.0,0.0,157.0,161.0,3.0,Arizona State University,2.9894736842105267
0,0,100.0,0.0,148.0,170.0,3.0,Arizona State University,2.8000000000000003
0,15,114.0,0.0,156.0,166.0,4.0,Arizona State University,3.14
0,0,107.0,0.0,166.0,168.0,3.5,Arizona State University,3.1157894736842113
0,0,113.0,0.0,154.0,167.0,4.0,Arizona State University,3.68
0,24,110.0,6.0,156.0,164.0,3.5,Arizona State University,3.494736842105264
17,0,108.0,0.0,151.0,166.0,3.0,Arizona State University,2.504
0,0,115.0,0.0,158.0,162.0,4.0,Arizona State University,3.24
0,0,91.0,0.0,147.0,161.0,3.5,Arizona State University,3.4160000000000004
0,0,107.0,0.0,154.0,160.0,3.0,Arizona State University,2.8210526315789477
0,0,113.0,0.0,159.0,170.0,4.5,Arizona State University,3.64
0,0,115.0,0.0,159.0,168.0,3.5,Arizona State University,3.16
0,0,103.0,0.0,151.0,160.0,3.5,Arizona State University,2.9894736842105267
0,51,110.0,0.0,152.0,166.0,3.0,Arizona State University,2.8760000000000003
0,0,104.0,0.0,157.0,159.0,3.5,Arizona State University,3.3920000000000003
0,0,115.0,0.0,154.0,165.0,4.0,Arizona State University,3.1
0,0,103.0,3.0,145.0,157.0,3.5,Arizona State University,3.14
0,0,115.0,0.0,159.0,163.0,4.5,Arizona State University,3.628
0,0,102.0,0.0,153.0,164.0,3.0,Arizona State University,3.2421052631578946
0,0,112.0,0.0,159.0,165.0,4.0,Arizona State University,3.74
0,0,108.0,0.0,154.0,168.0,3.5,Arizona State University,3.578947368421053
0,0,113.0,0.0,164.0,165.0,4.0,Arizona State University,3.0315789473684216
0,0,101.0,0.0,152.0,161.0,4.0,Arizona State University,3.1157894736842113
0,0,107.0,0.0,165.0,167.0,4.0,Arizona State University,3.016
0,0,100.0,0.0,154.0,163.0,4.0,Arizona State University,3.74
0,0,92.0,0.0,142.0,170.0,3.0,Arizona State University,2.9280000000000004
0,0,115.0,0.0,153.0,166.0,3.5,Arizona State University,3.64
16,16,107.0,2.0,162.0,170.0,3.0,Arizona State University,2.696
0,0,114.0,0.0,159.0,167.0,3.5,Arizona State University,3.5039999999999996
0,12,91.0,6.0,152.0,164.0,3.0,Arizona State University,3.5494736842105263
0,0,110.0,0.0,159.0,162.0,3.0,Arizona State University,3.4280000000000004
0,0,112.0,1.0,153.0,164.0,4.0,Arizona State University,3.4880000000000004
0,0,99.0,0.0,143.0,162.0,3.5,Arizona State University,3.4960000000000004
0,4,113.0,0.0,152.0,168.0,3.5,Arizona State University,3.3600000000000003
0,0,110.0,0.0,157.0,155.0,3.5,Arizona State University,0.3966315789473685
0,35,104.0,0.0,147.0,163.0,3.5,Arizona State University,3.088
0,0,91.0,0.0,149.0,163.0,2.5,Arizona State University,2.9960000000000004
0,0,90.0,0.0,154.0,168.0,3.0,Arizona State University,3.2
0,0,109.0,0.0,151.0,162.0,4.0,Arizona State University,3.168
24,48,101.0,0.0,155.0,162.0,3.0,Arizona State University,3.08
0,0,108.0,0.0,160.0,164.0,3.0,Arizona State University,3.1212631578947367
0,0,97.0,0.0,145.0,164.0,3.0,Arizona State University,3.4880000000000004
9,24,117.0,4.0,163.0,166.0,4.0,Arizona State University,3.3852631578947374
0,0,111.0,0.0,157.0,165.0,3.0,Arizona State University,3.0239999999999996
0,0,112.0,0.0,156.0,162.0,4.0,Arizona State University,3.828
0,0,108.0,0.0,154.0,163.0,3.0,Arizona State University,3.28421052631579
0,0,100.0,0.0,154.0,163.0,3.5,Arizona State University,3.4416842105263163
0,0,105.0,0.0,156.0,161.0,4.0,Arizona State University,2.9824
0,24,104.0,0.0,151.0,161.0,3.5,Arizona State University,2.728
0,36,102.0,6.0,145.0,162.0,4.0,Arizona State University,3.696
0,0,102.0,0.0,149.0,161.0,3.5,Arizona State University,3.5840000000000005
0,0,91.0,0.0,149.0,165.0,3.0,Arizona State University,2.572
0,20,102.0,0.0,149.0,163.0,3.5,Arizona State University,3.44
0,0,107.0,0.0,149.0,165.0,3.5,Arizona State University,3.468
0,0,103.0,0.0,157.0,161.0,3.0,Arizona State University,3.3240000000000003
24,18,93.0,0.0,146.0,161.0,3.0,Arizona State University,2.8920000000000003
0,0,106.0,0.0,150.0,161.0,3.0,Arizona State University,3.1919999999999997
0,0,115.0,0.0,155.0,164.0,4.5,Arizona State University,3.3200000000000003
0,0,102.0,0.0,152.0,165.0,3.0,Arizona State University,3.272
0,0,113.0,0.0,161.0,165.0,3.5,Arizona State University,3.036
0,0,108.0,0.0,153.0,170.0,3.5,Arizona State University,3.28
0,0,113.0,0.0,156.0,168.0,3.5,Arizona State University,3.3200000000000003
0,0,110.0,0.0,155.0,168.0,3.5,Arizona State University,3.4960000000000004
0,0,100.0,0.0,149.0,165.0,3.0,Arizona State University,3.1578947368421053
0,49,101.0,0.0,148.0,165.0,2.5,Arizona State University,2.7789473684210533
0,0,113.0,0.0,159.0,169.0,3.0,Arizona State University,3.6919999999999997
0,0,99.0,2.0,147.0,166.0,3.0,Arizona State University,3.516
0,0,109.0,0.0,149.0,168.0,3.5,Arizona State University,2.924
0,0,106.0,0.0,148.0,167.0,4.0,Arizona State University,3.24
0,0,101.0,0.0,145.0,163.0,3.0,Arizona State University,3.4640000000000004
0,0,114.0,0.0,153.0,169.0,4.5,Arizona State University,3.1292631578947367
0,20,110.0,0.0,155.0,166.0,4.0,Arizona State University,0.0
0,0,95.0,0.0,148.0,160.0,2.5,Arizona State University,3.54
0,0,111.0,0.0,152.0,165.0,4.5,Arizona State University,3.3000000000000003
0,0,111.0,0.0,153.0,161.0,4.0,Arizona State University,3.3480000000000003
0,0,110.0,0.0,160.0,161.0,4.0,Arizona State University,3.3520000000000003
0,0,98.0,0.0,151.0,161.0,4.0,Arizona State University,2.8320000000000003
0,0,106.0,0.0,154.0,162.0,4.0,Arizona State University,3.3680000000000003
0,0,100.0,0.0,151.0,158.0,3.5,Arizona State University,2.72
0,0,101.0,0.0,142.0,161.0,3.5,Arizona State University,2.8600000000000003
0,0,116.0,2.0,158.0,170.0,4.5,Arizona State University,2.5684210526315794
0,0,104.0,0.0,150.0,166.0,3.0,Arizona State University,3.0374736842105268
0,36,116.0,3.0,155.0,168.0,4.0,Arizona State University,3.341894736842105
0,28,116.0,0.0,158.0,162.0,4.0,Arizona State University,2.752
0,0,112.0,0.0,154.0,164.0,4.0,Arizona State University,3.0105263157894737
0,0,96.0,0.0,148.0,164.0,3.5,Arizona State University,3.620000000000001
0,30,114.0,3.0,153.0,170.0,4.5,Arizona State University,3.0
0,0,115.0,0.0,156.0,161.0,5.0,Arizona State University,3.4000000000000004
0,0,110.0,0.0,157.0,164.0,4.0,Arizona State University,3.376842105263158
0,0,96.0,0.0,148.0,163.0,3.0,Arizona State University,3.4840000000000004
0,30,91.0,0.0,152.0,166.0,4.0,Arizona State University,3.268
0,0,97.0,0.0,153.0,162.0,3.5,Arizona State University,3.494736842105264
0,0,96.0,0.0,149.0,167.0,4.0,Arizona State University,2.968
0,30,91.0,0.0,151.0,162.0,3.0,Arizona State University,2.904
0,22,114.0,0.0,157.0,168.0,4.0,Arizona State University,3.1705263157894734
0,0,100.0,0.0,142.0,163.0,3.5,Arizona State University,3.6439999999999997
0,52,100.0,0.0,147.0,165.0,3.5,Arizona State University,3.147368421052632
0,0,107.0,0.0,146.0,157.0,3.0,Arizona State University,3.221052631578948
0,0,95.0,0.0,149.0,165.0,3.0,Arizona State University,3.073684210526316
0,24,113.0,0.0,154.0,170.0,3.0,Arizona State University,2.9600000000000004
0,0,111.0,0.0,153.0,162.0,3.5,Arizona State University,3.1519999999999997
0,0,109.0,0.0,151.0,162.0,4.0,Arizona State University,3.2421052631578946
0,0,114.0,0.0,156.0,162.0,4.0,Arizona State University,3.3160000000000003
0,0,111.0,0.0,152.0,159.0,4.5,Arizona State University,3.360842105263158
0,0,108.0,0.0,152.0,161.0,3.0,Arizona State University,3.54
0,0,105.0,0.0,145.0,161.0,3.5,Arizona State University,3.0600000000000005
0,17,111.0,1.0,154.0,165.0,3.5,Arizona State University,2.871578947368421
0,0,104.0,0.0,145.0,161.0,3.0,Arizona State University,3.3640000000000003
0,0,102.0,0.0,149.0,161.0,3.0,Arizona State University,3.3360000000000003
0,0,98.0,0.0,147.0,162.0,3.0,Arizona State University,3.7039999999999997
0,90,99.0,0.0,148.0,161.0,3.0,Arizona State University,2.92
0,59,101.0,0.0,149.0,164.0,3.0,Arizona State University,3.12
6,0,110.0,2.0,152.0,164.0,4.5,Arizona State University,0.30778947368421056
0,0,114.0,0.0,162.0,161.0,4.0,Arizona State University,3.6919999999999997
